city_name,country_code,latitude,longitude,date,cloud_cover_perc_avg,cloud_cover_perc_max,cloud_cover_perc_min,degree_days_cooling,degree_days_freezing,degree_days_growing,degree_days_heating,humidity_relative_avg,humidity_relative_max,humidity_relative_min,index_air_quality_24hr_max,index_uv_avg,index_uv_max,index_uv_min,minutes_of_ice_total,minutes_of_precipitation_total,minutes_of_sun_total,minutes_of_rain_total,minutes_of_snow_total,has_ice,ice_lwe_rate_avg,ice_lwe_rate_max,ice_lwe_rate_min,ice_lwe_total,ice_probability,has_precipitation,precipitation_lwe_rate_avg,precipitation_lwe_rate_max,precipitation_lwe_rate_min,precipitation_lwe_total,precipitation_probability,precipitation_type_desc_predominant,has_rain,rain_lwe_rate_avg,rain_lwe_rate_max,rain_lwe_rate_min,rain_lwe_total,rain_probability,snow_liquid_ratio_accuweather_avg,snow_liquid_ratio_accuweather_max,snow_liquid_ratio_accuweather_min,has_snow,snow_avg,snow_max,snow_min,snow_total,snow_lwe_rate_avg,snow_lwe_rate_max,snow_lwe_rate_min,snow_lwe_total,snow_probability,solar_irradiance_avg,solar_irradiance_max,solar_irradiance_total,temperature_avg,temperature_max,temperature_min,temperature_dew_point_avg,temperature_dew_point_max,temperature_dew_point_min,temperature_heat_index_avg,temperature_heat_index_max,temperature_heat_index_min,temperature_realfeel_avg,temperature_realfeel_max,temperature_realfeel_min,temperature_realfeel_shade_avg,temperature_realfeel_shade_max,temperature_realfeel_shade_min,temperature_wind_chill_avg,temperature_wind_chill_max,temperature_wind_chill_min,visibility_avg,visibility_max,visibility_min,wind_direction_avg,wind_gust_avg,wind_gust_max,wind_gust_min,wind_gust_direction_avg,wind_speed_avg,wind_speed_max,wind_speed_min
taipei city,tw,25.04838,121.51441,2024-07-12,60,100,35,22.62,0,37.62,0,74.85,87.51,63.44,55,2.33,11.12,0,0,0,306,0,0,false,0,0,0,0,0,false,0,0,0,0,47,none,false,0,0,0,0,47,0,0,0,false,0,0,0,0,0,0,0,0,0,304.26,993.24,7302.31,87.62,95,81,78.59,82,75,101.51,118.4,86.78,97.4,107.63,87.56,96.13,104.43,87.56,87.62,95,81,9.38,10,7,240.6,14.97,31.6,5.1,240.6,10.77,17,4.1
taipei city,tw,25.04838,121.51441,2024-07-13,97,100,88,23.41,0,38.41,0,72.56,88.32,54.88,58,1.39,6.13,0,0,90,19,90,0,false,0,0,0,0,0,false,0.1,0.08,0.02,0.1,52,rain,true,0.1,0.08,0.02,0.1,52,0,0,0,false,0,0,0,0,0,0,0,0,0,53.4,196.13,1281.63,88.41,97.83,79.81,78.23,79.6,76,101.81,116.81,84.9,99.37,110.66,88.73,98.21,107.27,88.73,88.41,97.83,79.81,7.75,10,5,184.8,8.31,12.7,4.7,184.8,4.28,6.8,1.9
jakarta,id,-6.17537,106.8272,2024-07-13,52,99,5,16.09,0,31.09,0,70.33,89.97,47.97,79,1.3,4.79,0,0,0,154,0,0,false,0,0,0,0,0,false,0,0,0,0,3,none,false,0,0,0,0,3,0,0,0,false,0,0,0,0,0,0,0,0,0,152.66,665.99,3663.93,81.09,90.78,71.97,70.05,71.7,68.7,83.7,95.13,73.1,85.63,96.7,74.53,84.12,91.67,74.53,81.09,90.78,71.97,10,10,10,155.3,8.26,14.7,6.1,155.3,5.19,8.6,3.8
jakarta,id,-6.17537,106.8272,2024-07-21,34,92,2,16.9,0,31.9,0,74.43,89.79,53.79,0,1.94,8.37,0,0,0,526,0,0,false,0,0,0,0,0,false,0,0,0,0,34,none,false,0,0,0,0,34,0,0,0,false,0,0,0,0,0,0,0,0,0,299.63,977.15,7191.23,81.9,90.4,73.87,72.63,76.44,69.75,86.53,98.04,75.18,90.1,99.15,77.97,88.04,97.16,77.97,81.9,90.4,73.87,9.94,11,8.5,89.4,8.34,12.8,4.8,89.4,3.43,5.2,1.9
jakarta,id,-6.17537,106.8272,2024-07-22,50,83,24,17.07,0,32.07,0,74.41,95.47,51.32,0,1.95,8.42,0,0,0,401,0,0,false,0,0,0,0,0,false,0,0,0,0,48,none,false,0,0,0,0,48,0,0,0,false,0,0,0,0,0,0,0,0,0,293.77,966.59,7050.42,82.07,91.4,74.1,72.61,75.59,70.74,86.43,98.01,75.7,89.93,99.01,80.07,87.98,94.94,80.07,82.07,91.4,74.1,9.75,10,7,88.5,9.35,14.9,4.8,88.5,3.9,6.2,1.9
jakarta,id,-6.17537,106.8272,2024-07-23,55,93,2,17.57,0,32.57,0,76.85,96.37,53.67,0,1.6,7.15,0,0,0,257,0,0,false,0,0,0,0,0,false,0,0,0,0,56,none,false,0,0,0,0,56,0,0,0,false,0,0,0,0,0,0,0,0,0,209.4,777.73,5025.62,82.57,91.4,75.1,74.11,75.6,72.43,87.82,99.3,76.84,91.57,100.12,82.26,89.96,97.7,82.26,82.57,91.4,75.1,8.46,10,6,87.5,7.83,13.2,3.8,87.5,3.35,6.2,1.5
jakarta,id,-6.17537,106.8272,2024-07-24,56,99,13,17.01,0,32.01,0,79.04,97.03,57.69,0,1.85,8.53,0,0,60,246,60,0,false,0,0,0,0,0,false,0.04,0.03,0.01,0.04,64,none,true,0.04,0.03,0.01,0.04,64,0,0,0,false,0,0,0,0,0,0,0,0,0,247.53,904.13,5940.66,82.01,90.4,75.1,74.45,76.03,72.48,87.12,99.31,76.85,91.07,100.21,81.23,89.4,96.32,81.23,82.01,90.4,75.1,6.54,10,5,85.8,8.13,13.5,1.6,85.8,3.43,5.8,0.6
jakarta,id,-6.17537,106.8272,2024-07-25,35,71,4,16.32,0,31.32,0,79.83,100,58.47,0,1.32,4.99,0,0,0,240,0,0,false,0,0,0,0,0,false,0,0,0,0,61,none,false,0,0,0,0,61,0,0,0,false,0,0,0,0,0,0,0,0,0,248.79,799.36,5970.97,81.32,89.65,74.1,73.97,76.02,71.73,85.92,98.08,75.91,90.04,99.49,81.8,88.54,95.82,81.8,81.32,89.65,74.1,8.81,10,7,125.9,5.55,8.7,1.6,125.9,3.12,4.7,1.4
jakarta,id,-6.17537,106.8272,2024-07-26,65,98,20,15.78,0,30.78,0,80.85,99.16,62.17,0,0.85,3.7,0,0,180,120,180,0,false,0,0,0,0,0,false,0.07,0.02,0,0.07,90,rain,true,0.07,0.02,0,0.07,90,0,0,0,false,0,0,0,0,0,0,0,0,0,155.73,662.36,3737.56,80.78,87.7,75.1,74.07,75.1,72.97,85.09,95.5,76.97,89.66,97.75,83.02,88.63,94.24,83.02,80.78,87.7,75.1,7.91,10,0.5,141.9,2.65,8,0,141.9,2,4.5,0
jakarta,id,-6.17537,106.8272,2024-07-14,25,99,1,15.88,0,30.88,0,73.41,95.08,54.47,76,1.63,7.14,0,0,0,345,0,0,false,0,0,0,0,0,false,0,0,0,0,5,none,false,0,0,0,0,5,0,0,0,false,0,0,0,0,0,0,0,0,0,232.21,873.33,5573.09,80.88,90.04,71.97,71.22,71.9,70.5,84.44,96.81,73.34,86.52,98.14,75.98,84.87,93.41,75.98,80.88,90.04,71.97,10,10,10,91.7,8.72,16,6.5,91.7,5.37,9,3.6
jakarta,id,-6.17537,106.8272,2024-07-15,35,88,0,15.56,0,30.56,0,70.88,94.32,47.08,61,1.72,8.1,0,0,0,328,0,0,false,0,0,0,0,0,false,0,0,0,0,2,none,false,0,0,0,0,2,0,0,0,false,0,0,0,0,0,0,0,0,0,239.62,954.09,5750.88,80.56,90.93,70.09,69.68,71.2,68.2,83.13,95,71.23,85.16,97.72,72.36,83.34,91.44,72.36,80.56,90.93,70.09,10,10,10,71.4,9.72,16.4,6.8,71.4,5.12,8.8,3.5
jakarta,id,-6.17537,106.8272,2024-07-16,23,78,0,15.55,0,30.55,0,71.51,95.28,46.03,58,1.85,8.14,0,0,0,380,0,0,false,0,0,0,0,0,false,0,0,0,0,6,none,false,0,0,0,0,6,0,0,0,false,0,0,0,0,0,0,0,0,0,267.99,925.62,6431.74,80.55,91.09,70.5,69.82,71.4,67.7,83.1,94.81,71.73,85.21,97.72,73.32,83.29,91.26,73.32,80.55,91.09,70.5,10,10,10,98.9,9.75,16.5,6.7,98.9,5.6,10.3,3.5
jakarta,id,-6.17537,106.8272,2024-07-17,49,97,14,15.62,0,30.62,0,71.44,92.49,48.43,50,1.58,6.72,0,0,0,207,0,0,false,0,0,0,0,0,false,0,0,0,0,14,none,false,0,0,0,0,14,0,0,0,false,0,0,0,0,0,0,0,0,0,207.44,759.82,4978.48,80.62,91.24,70.76,70,71.7,68.5,83.43,96.22,71.88,85.12,97.02,72.96,83.39,92.61,72.96,80.62,91.24,70.76,10,10,10,91.5,9.41,15.5,6.8,91.5,5.8,11.1,3.8
jakarta,id,-6.17537,106.8272,2024-07-18,89,100,63,15.83,0,30.83,0,73.38,90.2,49.42,46,0.98,4.15,0,0,0,28,0,0,false,0,0,0,0,0,false,0,0,0,0,30,none,false,0,0,0,0,30,0,0,0,false,0,0,0,0,0,0,0,0,0,49.37,215.55,1184.89,80.83,91.58,71.49,71.08,74.3,68.5,84.13,97.38,72.58,85.79,97.78,73.59,84.64,93.92,73.59,80.83,91.58,71.49,9.88,10,7,108,9.5,15,5.9,108,5.65,10.2,3.9
jakarta,id,-6.17537,106.8272,2024-07-19,64,97,0,17.22,0,32.22,0,75.96,99.45,53.69,41,1.78,8.27,0,0,0,314,0,0,false,0,0,0,0,0,false,0,0,0,0,34,none,false,0,0,0,0,34,0,0,0,false,0,0,0,0,0,0,0,0,0,246.23,875.57,5909.61,82.22,91.22,72.65,73.47,75.65,72.38,87.38,98.92,74.29,90.06,100.82,78.69,88.42,95.47,78.69,82.22,91.22,72.65,9.88,10,7,145.5,9.82,17.9,5.6,145.5,5.06,9.3,2.2
jakarta,id,-6.17537,106.8272,2024-07-20,68,99,12,17.83,0,32.83,0,69.28,100,19.03,0,1.38,5.63,0,0,0,204,0,0,false,0,0,0,0,0,false,0,0,0,0,27,none,false,0,0,0,0,27,0,0,0,false,0,0,0,0,0,0,0,0,0,171.05,734.8,4105.24,82.83,90.82,72.5,70.4,74.64,42.98,86.27,97.31,74.15,90.04,97.38,79.06,88.23,95.35,79.06,82.83,90.82,72.5,10,10,10,89.6,7.05,10.9,1.2,89.6,2.8,4.3,0.5
jakarta,id,-6.17537,106.8272,2024-07-12,47,89,0,18.72,0,33.72,0,67.44,87.34,43.36,90,1.86,7.98,0,0,0,376,0,0,false,0,0,0,0,0,false,0,0,0,0,4,none,false,0,0,0,0,4,0,0,0,false,0,0,0,0,0,0,0,0,0,282.18,937.9,6772.24,83.72,91,77,71.3,73.3,66,87.74,97.4,78.5,89.38,100.11,81.71,87.69,94.38,81.71,83.72,91,77,7.21,10,1.75,80.5,8.73,18.4,2.4,80.5,6.08,12,2
honolulu,us,21.32568,-157.84536,2024-07-19,48,70,22,15.74,0,30.74,0,69.28,82.16,56.61,42,2.72,12.85,0,0,150,388,150,0,false,0,0,0,0,0,false,0.04,0.01,0,0.04,81,rain,true,0.04,0.01,0,0.04,81,0,0,0,false,0,0,0,0,0,0,0,0,0,338.53,1024.02,8124.77,80.74,87.09,74.94,69.61,70.85,66.7,83.53,92.18,76,83.12,93.72,74.67,81.12,88.03,74.67,80.74,87.09,74.94,9.03,10,6,59.5,17.12,20.5,13.6,59.5,10.54,13,8.7
honolulu,us,21.32568,-157.84536,2024-07-20,29,70,10,16.76,0,31.76,0,68.37,82.52,54.15,0,2.92,12.83,0,0,120,537,120,0,false,0,0,0,0,0,false,0.02,0.01,0,0.02,73,rain,true,0.02,0.01,0,0.02,73,0,0,0,false,0,0,0,0,0,0,0,0,0,359.64,1091.08,8631.28,81.76,88.09,77.03,70.22,72.42,68.45,84.78,92.8,77.94,86.16,94.6,77.59,83.67,88.48,77.59,81.76,88.09,77.03,10,10,10,70.7,14.54,21.8,4.4,70.7,7.99,11.9,1.7
honolulu,us,21.32568,-157.84536,2024-07-21,22,38,14,15.35,0,30.35,0,68.48,84.07,53.35,0,2.98,12.8,0,0,0,518,0,0,false,0,0,0,0,0,false,0,0,0,0,6,none,false,0,0,0,0,6,0,0,0,false,0,0,0,0,0,0,0,0,0,370.83,1073.31,8899.97,80.35,87.19,73.15,68.76,70.74,66.9,82.7,91.09,73.99,83.2,93.56,72.96,80.83,87.15,72.96,80.35,87.19,73.15,10,10,10,77.9,16.09,21.6,12.1,77.9,9.42,11.1,6.1
honolulu,us,21.32568,-157.84536,2024-07-22,22,35,17,15.51,0,30.51,0,69.94,78.97,58.14,0,2.97,12.78,0,0,0,565,0,0,false,0,0,0,0,0,false,0,0,0,0,3,none,false,0,0,0,0,3,0,0,0,false,0,0,0,0,0,0,0,0,0,374.96,1088.24,8999.05,80.51,88.19,74.49,69.71,71.99,66.85,83.42,94.7,75.31,83.06,94.23,73.11,80.96,90.01,73.11,80.51,88.19,74.49,9.88,10,7,66.4,19.28,23,15.8,66.4,12.02,13.9,9.6
honolulu,us,21.32568,-157.84536,2024-07-23,33,46,21,15.45,0,30.45,0,73.66,90.43,55.27,0,2.97,12.75,0,0,0,473,0,0,false,0,0,0,0,0,false,0,0,0,0,5,none,false,0,0,0,0,5,0,0,0,false,0,0,0,0,0,0,0,0,0,364.55,1053.85,8749.26,80.45,88.29,74.54,70.96,71.96,69.28,83.63,94.91,75.84,84.44,94.92,76.4,82.22,90.63,76.4,80.45,88.29,74.54,9.38,10,7,57.3,17.83,21.4,13.7,57.3,10.61,11.4,8.3
honolulu,us,21.32568,-157.84536,2024-07-24,40,70,22,16.12,0,31.12,0,68.19,87.48,50.89,0,2.72,11.15,0,0,150,426,150,0,false,0,0,0,0,0,false,0.04,0.02,0,0.04,85,rain,true,0.04,0.02,0,0.04,85,0,0,0,false,0,0,0,0,0,0,0,0,0,334.52,1051.91,8028.38,81.12,89.29,73.51,69.27,71.3,67.95,83.66,93.67,74.67,85.04,96.81,75.55,82.4,89.46,75.55,81.12,89.29,73.51,7.5,10,6,72.9,13.26,16.1,11.8,72.9,6.87,8,6.3
honolulu,us,21.32568,-157.84536,2024-07-25,72,98,34,15.42,0,30.42,0,66.24,75.96,56.03,0,1.2,4.17,0,0,30,118,30,0,false,0,0,0,0,0,false,0.01,0.01,0.01,0.01,68,none,true,0.01,0.01,0.01,0.01,68,0,0,0,false,0,0,0,0,0,0,0,0,0,148.96,546.94,3574.92,80.42,85.49,74.78,68.06,69.09,66.07,82.54,89.16,75.44,81.25,88.02,74.27,80.07,85.34,74.27,80.42,85.49,74.78,8.67,10,6,79.4,17.52,22.5,13.2,79.4,10.47,14.6,6.6
honolulu,us,21.32568,-157.84536,2024-07-26,88,100,68,14.83,0,29.83,0,72.46,84.11,63.44,0,1,4.02,0,0,0,70,0,0,false,0,0,0,0,0,false,0,0,0,0,68,none,false,0,0,0,0,68,0,0,0,false,0,0,0,0,0,0,0,0,0,109.98,507.81,2639.55,79.83,84.49,75.97,70.23,71.88,66.13,82.61,89.38,76.62,81.82,88.08,74.04,80.87,86.48,74.04,79.83,84.49,75.97,10,10,10,74.8,16.98,19.5,14.4,74.8,11.68,14.7,10
honolulu,us,21.32568,-157.84536,2024-07-13,32,59,18,15.83,0,30.83,0,67.62,76.76,58.02,45,3,12.86,0,0,0,480,0,0,false,0,0,0,0,0,false,0,0,0,0,18,none,false,0,0,0,0,18,0,0,0,false,0,0,0,0,0,0,0,0,0,363.48,1082.11,8723.62,80.83,85.31,77.37,69.14,70,68,83.13,89.18,78.41,82.18,90.11,77.68,80.25,83.98,77.68,80.83,85.31,77.37,10,10,10,60.1,21.76,30.9,14.2,60.1,14.27,17.1,11.7
honolulu,us,21.32568,-157.84536,2024-07-14,19,31,0,15.27,0,30.27,0,66.87,76.23,56.01,43,3,12.88,0,0,0,585,0,0,false,0,0,0,0,0,false,0,0,0,0,28,none,false,0,0,0,0,28,0,0,0,false,0,0,0,0,0,0,0,0,0,374.89,1083.46,8997.38,80.27,85.22,77.06,68.27,69.1,67.5,82.17,88.42,78.05,81.29,89.84,76.46,79.29,83.48,76.46,80.27,85.22,77.06,10,10,10,60.7,23.69,33.5,15.2,60.7,13.54,16.1,11.3
honolulu,us,21.32568,-157.84536,2024-07-15,53,85,19,15.25,0,30.25,0,65.52,77.7,51.22,44,2.29,11.17,0,0,0,320,0,0,false,0,0,0,0,0,false,0,0,0,0,40,none,false,0,0,0,0,40,0,0,0,false,0,0,0,0,0,0,0,0,0,282.77,988.63,6786.41,80.25,86.9,74.54,67.56,68.6,67,82.03,89.65,75.35,80.45,88.7,73.34,78.8,84.67,73.34,80.25,86.9,74.54,10,10,10,60.2,24.12,30.4,19.6,60.2,13.72,16,11.5
honolulu,us,21.32568,-157.84536,2024-07-16,63,82,32,15.24,0,30.24,0,64.82,72.42,54.02,45,1.98,7.47,0,0,0,237,0,0,false,0,0,0,0,0,false,0,0,0,0,35,none,false,0,0,0,0,35,0,0,0,false,0,0,0,0,0,0,0,0,0,243.92,665.46,5854.07,80.24,85.8,76,67.32,68.2,66.6,81.87,88.76,76.7,80.39,88.6,74.52,78.85,84.03,74.52,80.24,85.8,76,10,10,10,64.8,23.53,31.8,18.1,64.8,12.98,14.8,11.3
honolulu,us,21.32568,-157.84536,2024-07-17,32,45,20,15.24,0,30.24,0,64.87,78.36,50.37,44,2.99,12.9,0,0,0,532,0,0,false,0,0,0,0,0,false,0,0,0,0,44,none,false,0,0,0,0,44,0,0,0,false,0,0,0,0,0,0,0,0,0,370.88,1077.36,8901.19,80.24,86.99,75,67.2,68.4,66.2,81.8,89.52,75.88,81.28,91.73,74.75,79.16,84.98,74.75,80.24,86.99,75,10,10,10,62.8,20.66,26.8,16.4,62.8,11.45,14.1,9.3
honolulu,us,21.32568,-157.84536,2024-07-18,31,45,20,14.89,0,29.89,0,64.92,77.29,53.22,42,2.99,12.87,0,0,0,558,0,0,false,0,0,0,0,0,false,0,0,0,0,28,none,false,0,0,0,0,28,0,0,0,false,0,0,0,0,0,0,0,0,0,373.41,1086.75,8961.77,79.89,85.72,74.18,66.99,68.1,65.2,81.48,88.39,74.93,81,89.77,73.68,78.83,83.85,73.68,79.89,85.72,74.18,10,10,10,62.5,20.18,26.9,15.7,62.5,10.92,13.9,7.9
honolulu,us,21.32568,-157.84536,2024-07-12,40,60,10,15.66,0,30.66,0,71.46,83.44,59.72,47,3,12.84,0,0,0,439,0,0,false,0,0,0,0,0,false,0,0,0,0,26,none,false,0,0,0,0,26,0,0,0,false,0,0,0,0,0,0,0,0,0,359.74,1066.23,8633.67,80.66,85.79,75.81,70.52,70.9,69.98,83.5,90.6,77.01,83.22,91.65,77.55,81.28,85.46,77.55,80.66,85.79,75.81,10,10,10,65,20.38,29.4,12.8,65,13.52,17,9.2
dhaka,bd,23.7098,90.40711,2024-07-18,99,100,99,25.46,0,40.46,0,71.25,88.8,54.54,22,1.34,5.99,0,0,210,0,210,0,false,0,0,0,0,0,false,0.15,0.06,0.01,0.15,84,rain,true,0.15,0.06,0.01,0.15,84,0,0,0,false,0,0,0,0,0,0,0,0,0,31,89.41,743.96,90.46,97,82.11,79.62,81.79,77.34,106.98,120.22,91.85,102.34,112.24,92.65,101.15,107.42,92.65,90.46,97,82.11,4.52,6,3.86,138.6,8.54,9.7,6.7,138.6,3.95,6.8,2.7
dhaka,bd,23.7098,90.40711,2024-07-21,88,100,60,21.7,0,36.7,0,77.26,88.33,69.97,0,1.62,5.69,0,0,120,86,120,0,false,0,0,0,0,0,false,0.05,0.01,0.01,0.05,85,rain,true,0.05,0.01,0.01,0.05,85,0,0,0,false,0,0,0,0,0,0,0,0,0,107.63,511.34,2583.2,86.7,88.79,82.26,78.8,80.15,77.47,100.32,105.52,92.11,97.19,101.3,92.12,95.95,98.33,92.12,86.7,88.79,82.26,6.27,7,5,132.7,14.48,18.3,12.2,132.7,7.42,8.4,6.2
dhaka,bd,23.7098,90.40711,2024-07-22,99,100,97,18.97,0,33.97,0,84.63,100,69.21,0,1.08,5.94,0,0,150,0,150,0,false,0,0,0,0,0,false,0.09,0.03,0.01,0.09,86,rain,true,0.09,0.03,0.01,0.09,86,0,0,0,false,0,0,0,0,0,0,0,0,0,30.88,89.34,741.17,83.97,89.6,78.7,78.67,79.46,77.97,94.52,104.22,80.97,93.95,99.64,88.33,93.04,98.83,88.33,83.97,89.6,78.7,5.63,7,5,134.6,15.06,20,11.8,134.6,7.96,9.2,6.5
dhaka,bd,23.7098,90.40711,2024-07-23,94,100,83,19.22,0,34.22,0,82.3,92.61,67.39,0,1.43,6.09,0,0,420,41,420,0,false,0,0,0,0,0,false,0.45,0.11,0.01,0.45,97,rain,true,0.45,0.11,0.01,0.45,97,0,0,0,false,0,0,0,0,0,0,0,0,0,71.17,273.93,1707.97,84.22,89.6,79.6,78.24,81.11,74.17,95.53,108.33,84.79,93.59,101.26,88.25,92.33,99.23,86.57,84.22,89.6,79.6,4.42,6,4,133.6,16.48,22.1,13.4,133.6,8.55,9.7,7.1
dhaka,bd,23.7098,90.40711,2024-07-24,100,100,100,18.9,0,33.9,0,82.77,93.7,71.85,0,0.64,2.91,0,0,570,0,570,0,false,0,0,0,0,0,false,0.97,0.32,0.03,0.97,98,rain,true,0.97,0.32,0.03,0.97,98,0,0,0,false,0,0,0,0,0,0,0,0,0,18.93,54.51,454.35,83.9,88.6,79.6,78.09,80.64,76.82,94.52,104.27,85.01,92.15,98.93,86.23,91.52,97.45,86.23,83.9,88.6,79.6,4,5,2,157.3,17.28,23.5,14.4,157.3,8.63,10.6,7
dhaka,bd,23.7098,90.40711,2024-07-25,84,100,54,18.48,0,33.48,0,84.68,99.8,69.61,0,0.92,3.28,0,0,240,84,240,0,false,0,0,0,0,0,false,0.82,0.47,0.02,0.82,94,rain,true,0.82,0.47,0.02,0.82,94,0,0,0,false,0,0,0,0,0,0,0,0,0,130.95,481.67,3142.74,83.48,89.15,78.6,78.24,79.85,77.17,93.18,103.59,80.75,93.12,99.57,83.64,92.19,99.04,83.64,83.48,89.15,78.6,7.22,10,2,148.3,12.97,15.4,10.3,148.3,7.15,8.1,5.3
dhaka,bd,23.7098,90.40711,2024-07-26,98,100,88,19.05,0,34.05,0,85.52,100,69.13,0,0.77,3.37,0,0,120,2,120,0,false,0,0,0,0,0,false,0.07,0.02,0.01,0.07,94,rain,true,0.07,0.02,0.01,0.07,94,0,0,0,false,0,0,0,0,0,0,0,0,0,30.5,89.25,732.07,84.05,90.18,78.6,79.03,80.13,78.05,95.05,106.06,80.86,94.78,101,88.44,94.02,101,88.44,84.05,90.18,78.6,9.33,10,6,146.3,9.02,11.4,6.7,146.3,6.22,7.3,5.3
dhaka,bd,23.7098,90.40711,2024-07-14,86,100,41,20.94,0,35.94,0,80.45,91.09,66.13,28,1.74,8.07,0,0,240,187,240,0,false,0,0,0,0,0,false,0.27,0.13,0.01,0.27,92,rain,true,0.27,0.13,0.01,0.27,92,0,0,0,false,0,0,0,0,0,0,0,0,0,246.82,839.51,5923.67,85.94,92.32,81.61,79.19,80.1,78.6,99.4,110.09,91.24,96.84,104.98,90.92,95.65,101.78,90.92,85.94,92.32,81.61,5,6,4,153.8,14.3,18.7,10.3,153.8,6.42,7.7,5.6
dhaka,bd,23.7098,90.40711,2024-07-15,93,100,57,22.59,0,37.59,0,75.92,91.02,60.19,30,1.11,4.82,0,0,120,83,120,0,false,0,0,0,0,0,false,0.15,0.05,0.01,0.15,92,rain,true,0.15,0.05,0.01,0.15,92,0,0,0,false,0,0,0,0,0,0,0,0,0,130.64,704.28,3135.28,87.59,94.24,82.24,78.92,79.45,78.3,101.54,111.02,93.13,98.03,104.98,92.92,96.95,103.09,92.92,87.59,94.24,82.24,5.29,7,4,153.5,12.85,15.9,9.1,153.5,7.21,8,6.5
dhaka,bd,23.7098,90.40711,2024-07-16,99,100,99,22.64,0,37.64,0,74.91,87.86,61.69,29,1.18,5.84,0,0,150,0,150,0,false,0,0,0,0,0,false,0.12,0.05,0.01,0.12,90,rain,true,0.12,0.05,0.01,0.12,90,0,0,0,false,0,0,0,0,0,0,0,0,0,25.6,86.83,614.38,87.64,93.78,82.2,78.64,79.75,78.3,101.34,110.9,91.75,98.05,106.29,92.3,97.19,102.67,92.3,87.64,93.78,82.2,5.42,7,4,136.9,13.73,18.3,9.6,136.9,6.53,7.7,5.1
dhaka,bd,23.7098,90.40711,2024-07-17,99,100,99,22.68,0,37.68,0,76.14,88.71,62.19,26,1.42,6,0,0,60,0,60,0,false,0,0,0,0,0,false,0.06,0.04,0.02,0.06,83,rain,true,0.06,0.04,0.02,0.06,83,0,0,0,false,0,0,0,0,0,0,0,0,0,30.81,89.42,739.5,87.68,93.63,82.82,79.18,80.2,78.3,102.19,110.87,93.96,98.87,104.17,93.52,97.75,103.64,93.52,87.68,93.63,82.82,5.17,7,4,121.7,12.98,16.9,9.1,121.7,5.95,7.5,4.1
dhaka,bd,23.7098,90.40711,2024-07-19,98,100,97,28.52,0,43.52,0,64.39,77.81,51.22,18,1.39,5.81,0,0,180,5,180,0,false,0,0,0,0,0,false,0.1,0.03,0.01,0.1,85,rain,true,0.1,0.03,0.01,0.1,85,0,0,0,false,0,0,0,0,0,0,0,0,0,33.74,92.43,809.82,93.52,99,88.84,79.6,81.16,78.03,111.6,116.83,105.45,104.67,109.41,100.25,103.58,108.14,100.25,93.52,99,88.84,6.56,10,3,132.4,12.54,17.5,7.5,132.4,6.24,8.1,4
dhaka,bd,23.7098,90.40711,2024-07-20,99,100,99,28.09,0,43.09,0,63.46,72.8,53.17,0,1.21,5.22,0,0,120,0,120,0,false,0,0,0,0,0,false,0.08,0.03,0.01,0.08,79,rain,true,0.08,0.03,0.01,0.08,79,0,0,0,false,0,0,0,0,0,0,0,0,0,24.36,86.76,584.54,93.09,97.7,89,78.93,79.67,78.04,109.92,114.89,103.64,103.78,108.42,98.98,102.79,107.67,98.98,93.09,97.7,89,6.04,7,5,135.9,12.84,16.9,11,135.9,6.52,7.8,5.4
dhaka,bd,23.7098,90.40711,2024-07-12,97,100,75,18.34,0,33.34,0,86.73,100,73.12,22,0.76,3.49,0,0,270,2,270,0,false,0,0,0,0,0,false,0.54,0.25,0.01,0.54,97,rain,true,0.54,0.25,0.01,0.54,97,0,0,0,false,0,0,0,0,0,0,0,0,0,26.67,138.87,640.01,83.34,88.14,78.8,78.91,81.33,78.1,94.29,102.41,81.08,94.42,99.94,88.71,93.54,98.61,88.71,83.34,88.14,78.8,4.46,6,3,143.2,7.58,15.1,0,143.2,3.79,6.8,0
dhaka,bd,23.7098,90.40711,2024-07-13,92,100,65,19.89,0,34.89,0,82.76,93.06,70.76,22,1.5,6.85,0,0,150,92,150,0,false,0,0,0,0,0,false,0.11,0.03,0.01,0.11,92,rain,true,0.11,0.03,0.01,0.11,92,0,0,0,false,0,0,0,0,0,0,0,0,0,160.78,680.83,3858.83,84.89,90.47,80.56,79.02,79.9,78.2,97.38,107.89,88.83,95.46,101.07,90.64,94.32,99.68,90.64,84.89,90.47,80.56,5.21,7,4,150.3,15.52,18.6,12.7,150.3,7.43,10.6,5.6
belgrade,rs,44.81653,20.4637,2024-07-20,1,6,0,16.55,0,31.55,0,47.14,67.63,29.29,0,2.54,8.98,0,0,0,824,0,0,false,0,0,0,0,0,false,0,0,0,0,6,none,false,0,0,0,0,6,0,0,0,false,0,0,0,0,0,0,0,0,0,383.4,996.66,9201.67,81.55,92.66,71.42,58.74,60.44,56.12,81.09,90.99,71.44,83.54,97.87,70.89,79.87,90.54,70.89,81.55,92.66,71.42,10,10,10,204.8,6.35,7.8,3.7,204.8,3.25,3.9,2.3
